timestamp,open,high,low,close,volume
2021-04-07,492.9800,494.8500,487.8900,493.4100,1576981
2021-04-06,492.3200,495.5900,487.5700,491.3400,1878330
2021-04-05,483.6900,495.5100,480.5000,491.6200,2982522
2021-04-01,483.1200,487.0400,480.7100,483.3400,2664694
2021-03-31,469.7000,482.4100,468.7000,475.3700,3155889
2021-03-30,462.5800,469.0925,461.5000,465.4600,2436593
2021-03-29,469.0300,472.0000,462.5000,469.3200,3142203
2021-03-26,450.2500,469.7700,449.0500,469.0900,3615888
2021-03-25,448.3300,456.8700,445.4100,450.9900,3201472
2021-03-24,464.7642,465.6100,448.3400,451.5100,5214125
2021-03-23,457.3500,466.8800,456.4100,460.2000,5316974
2021-03-22,444.8600,457.8200,444.8600,452.4100,2944311
2021-03-19,439.1800,444.5000,438.1400,441.5000,3923830
2021-03-18,443.1600,446.8600,438.5000,439.1800,2932687
2021-03-17,445.4400,453.9400,441.0200,451.0100,2502732
2021-03-16,452.0100,457.4100,449.6701,450.5400,2618819
2021-03-15,444.4000,447.7900,437.7700,447.5900,2508699
2021-03-12,443.4500,445.8900,438.6000,444.3000,2183051
2021-03-11,448.1361,454.0700,447.3050,451.0600,2762233
2021-03-10,445.7277,448.4600,436.8200,437.0100,2747267
2021-03-09,437.8400,442.7500,436.0000,439.1800,3926385
2021-03-08,439.7600,440.9900,420.7800,421.2000,3885123
2021-03-05,444.8800,444.9500,423.7101,440.8300,4614971
2021-03-04,446.4500,457.5300,437.6300,439.0600,4486442
2021-03-03,463.2200,464.6800,448.0900,448.4500,2808148
2021-03-02,473.0300,473.8016,463.4600,466.5900,2211002
2021-03-01,465.6800,470.5000,462.6500,469.5700,2358980
2021-02-26,462.8046,467.3200,456.0100,459.6700,3125285
2021-02-25,471.2400,476.3100,456.0100,459.1600,3232601
2021-02-24,463.4900,477.3500,460.2900,476.6200,3390646
2021-02-23,461.0200,471.4400,450.1200,467.8000,4164345
2021-02-22,470.4800,472.1000,466.6600,467.3300,2479551
2021-02-19,487.1600,488.6500,476.1000,479.1200,2720714
2021-02-18,486.3200,489.8000,480.0000,488.3700,1803375
2021-02-17,495.4100,495.5500,485.5100,491.2300,2065231
2021-02-16,500.0300,506.5100,497.5950,501.6400,1846163
2021-02-12,495.1600,499.3600,491.7600,498.8400,1450621
2021-02-11,494.5300,497.0000,491.0800,496.6200,1609829
2021-02-10,499.1700,499.9874,490.2700,492.6700,1745020
2021-02-09,495.0000,497.9500,492.0100,496.0500,1565088
2021-02-08,494.2600,497.8600,489.2100,493.7600,1727272
2021-02-05,490.9200,495.1000,488.0000,492.1200,1675141
2021-02-04,484.2196,489.8800,481.9200,489.3800,2005114
2021-02-03,487.0900,488.8500,479.1700,481.9200,2146948
2021-02-02,473.6500,487.3700,472.5500,484.9300,3000110
2021-02-01,462.2800,474.8000,459.8200,470.0000,2554774
2021-01-29,462.1700,465.0000,455.1100,458.7700,3061106
2021-01-28,459.0700,475.0200,459.0700,465.6700,3000726
2021-01-27,470.9900,473.6700,455.0700,460.0000,3586353
2021-01-26,473.7300,477.2200,467.7600,476.2800,2363124
2021-01-25,474.5100,477.7000,463.9800,473.4400,2697405
2021-01-22,472.5000,476.3500,470.6100,472.4400,2534274
2021-01-21,470.2600,474.6900,466.1000,472.0200,2771772
2021-01-20,462.7300,472.3850,458.7700,469.7300,3858988
2021-01-19,461.1700,461.5899,453.3400,456.5000,4419205
