timestamp,open,high,low,close,volume
2021-06-10,254.2900,257.4600,253.6700,257.2400,24563619
2021-06-09,253.8100,255.5300,253.2100,253.5900,17937634
2021-06-08,255.1600,256.0100,252.5100,252.5700,22454998
2021-06-07,249.9800,254.0900,249.8100,253.8100,23079167
2021-06-04,247.7600,251.6500,247.5100,250.7900,25281094
2021-06-03,245.2200,246.3400,243.0000,245.7100,25307711
2021-06-02,248.1250,249.2700,245.8400,247.3000,19406705
2021-06-01,251.2300,251.2900,246.9600,247.4000,23213310
2021-05-28,250.9950,252.0800,249.5600,249.6800,18274942
2021-05-27,251.1700,251.4800,249.2500,249.3100,24426244
2021-05-26,251.4300,252.9400,250.7500,251.4900,17771600
2021-05-25,251.7690,252.7500,250.8200,251.7200,17704303
2021-05-24,247.7850,251.1600,247.5100,250.7800,21411547
2021-05-21,247.5650,248.3300,244.7400,245.1700,21863058
2021-05-20,243.9600,247.9500,243.8600,246.4800,21800716
2021-05-19,239.3100,243.2300,238.6000,243.1200,25739807
2021-05-18,246.2700,246.4100,242.9000,243.0800,20167975
2021-05-17,246.5500,246.5900,243.5200,245.1800,24970168
2021-05-14,245.5750,249.1800,245.4900,248.1500,23901081
2021-05-13,241.8000,245.6000,241.4200,243.0300,29624298
2021-05-12,242.1650,244.3800,238.0700,239.0000,36684370
2021-05-11,244.5500,246.6000,242.5700,246.2300,33641589
2021-05-10,250.8700,251.7300,247.1200,247.1800,29299890
2021-05-07,252.1500,254.3000,251.1700,252.4600,27032912
2021-05-06,246.4500,249.8600,244.6900,249.7300,26491085
2021-05-05,249.0600,249.5000,245.8200,246.4700,21901325
2021-05-04,250.9700,251.2100,245.7600,247.7900,32756052
2021-05-03,253.4000,254.3500,251.1200,251.8600,19626568
2021-04-30,249.7400,253.0800,249.6000,252.1800,30945098
2021-04-29,255.4600,256.1000,249.0000,252.5100,40589023
2021-04-28,256.0780,256.5399,252.9500,254.5600,46903119
2021-04-27,261.5850,263.1900,260.1200,261.9700,31014213
2021-04-26,261.6600,262.4350,260.1700,261.5500,19763346
2021-04-23,257.8800,261.5100,257.2700,261.1500,21499286
2021-04-22,260.2100,261.7800,255.6400,257.1700,25606152
2021-04-21,258.9400,260.6800,257.2500,260.5800,24030383
2021-04-20,257.8200,260.2000,256.8400,258.2600,19722875
2021-04-19,260.1900,261.4800,257.8210,258.7400,23209260
2021-04-16,259.4700,261.0000,257.6014,260.7400,24878582
2021-04-15,257.9310,259.9300,257.7300,259.5000,25627481
2021-04-14,257.4750,258.8300,255.1600,255.5900,23070938
2021-04-13,257.2573,259.1900,256.8300,258.4900,23837469
2021-04-12,254.7100,257.6700,254.6200,255.9100,27148668
2021-04-09,252.8700,255.9900,252.4400,255.8500,24326833
2021-04-08,252.7700,254.1390,252.0000,253.2500,23625197
2021-04-07,247.8100,250.9300,247.1900,249.9000,22719835
2021-04-06,247.6100,249.4000,246.8800,247.8600,22931923
2021-04-05,242.7600,249.9600,242.7000,249.0700,36910609
2021-04-01,238.4700,242.8400,238.0501,242.3500,30337982
2021-03-31,232.9100,239.1000,232.3900,235.7700,43623471
2021-03-30,233.5250,233.8500,231.1000,231.8500,24792012
2021-03-29,236.5900,236.8000,231.8800,235.2400,25227455
2021-03-26,231.5500,236.7100,231.5500,236.4800,25479853
2021-03-25,235.3000,236.9400,231.5700,232.3400,34061853
2021-03-24,237.8450,238.0000,235.3200,235.4600,25620127
2021-03-23,237.4850,241.0500,237.0700,237.5800,31638376
2021-03-22,230.2700,236.9000,230.1400,235.9900,30127005
2021-03-19,231.0200,232.4740,229.3496,230.3500,46430730
2021-03-18,232.5600,234.1900,230.3300,230.7200,34852251
2021-03-17,236.1500,238.5500,233.2300,237.0400,29562100
2021-03-16,236.2800,240.0550,235.9400,237.7100,28092196
2021-03-15,234.9600,235.1850,231.8100,234.8100,26042669
2021-03-12,234.0100,235.8200,233.2300,235.7500,22653662
2021-03-11,234.9600,239.1700,234.3100,237.1300,29907586
2021-03-10,237.0000,237.0000,232.0400,232.4200,29746812
2021-03-09,232.8800,235.3839,231.6700,233.7800,33080531
2021-03-08,231.3700,233.3650,227.1300,227.3900,35267440
2021-03-05,229.5165,233.2700,226.4600,231.6000,41872770
2021-03-04,226.7350,232.4900,224.2600,226.7300,44727785
2021-03-03,232.1550,233.5799,227.2600,227.5600,34029526
2021-03-02,237.0100,237.3000,233.4500,233.8700,22812459
2021-03-01,235.9000,237.4700,233.1500,236.9400,25332837
2021-02-26,231.5250,235.3700,229.5400,232.3800,37545055
2021-02-25,232.0800,234.5852,227.8800,228.9900,39118089
2021-02-24,230.0100,235.2000,229.0000,234.5500,26339746
2021-02-23,230.3250,234.8300,228.7300,233.2700,30228704
2021-02-22,237.4200,237.9300,232.4000,234.5100,36182764
2021-02-19,243.7500,243.8600,240.1800,240.9700,25262600
2021-02-18,241.8000,243.9300,240.8600,243.7900,16925563
2021-02-17,241.3200,244.3100,240.9400,244.2000,21451617
2021-02-16,245.0300,246.1300,242.9200,243.7000,26728487
2021-02-12,243.9332,245.3000,242.7300,244.9900,16561079
2021-02-11,244.7800,245.1500,242.1500,244.4900,15751059
2021-02-10,245.0000,245.9200,240.8900,242.8200,22117240
2021-02-09,241.8700,244.7600,241.3800,243.7700,23471475
2021-02-08,243.1500,243.6800,240.8100,242.4700,22211929
2021-02-05,242.2300,243.2800,240.4200,242.2000,18054752
2021-02-04,242.6600,243.2399,240.3700,242.0100,25296100
2021-02-03,239.5700,245.0900,239.2600,243.0000,27158104
2021-02-02,241.3000,242.3100,238.6900,239.5100,25678356
2021-02-01,235.0600,242.5000,232.4300,239.6500,33314193
2021-01-29,235.9900,238.0200,231.3500,231.9600,42503138
2021-01-28,235.6100,242.6400,235.0900,238.9300,49111159
2021-01-27,238.0000,240.4400,230.1400,232.9000,69870638
2021-01-26,231.8600,234.1800,230.0800,232.3300,49169601
2021-01-25,229.1200,229.7800,224.2200,229.5300,33152095
2021-01-22,227.0800,230.0700,225.8000,225.9500,30172663
2021-01-21,224.7000,226.3000,222.4200,224.9700,30749553
2021-01-20,217.7000,225.7900,217.2908,224.3400,37777260
2021-01-19,213.7500,216.9800,212.6300,216.4400,30480859
